pincode,officename,divisionname,statename
577598,Yalanadu,Chitradurga,Karnataka
577601,Yantrapura-Harihara,Chitradurga,Karnataka
577521,Yelagodu,Chitradurga,Karnataka
577516,Yelehole,Chitradurga,Karnataka
577598,Yelladakere,Chitradurga,Karnataka
577545,Yerabally,Chitradurga,Karnataka
573214,Abbana,Hassan,Karnataka
573102,Abburmachagowdanahalli,Hassan,Karnataka
573116,Adagur,Hassan,Karnataka
573121,Adagur,Hassan,Karnataka
573103,Aggunda,Hassan,Karnataka
573128,Agile,Hassan,Karnataka
573116,Agrahara,Hassan,Karnataka
573133,Agrahara,Hassan,Karnataka
573131,Agraharabelaguli,Hassan,Karnataka
573225,Agriculture College Campus Dly,Hassan,Karnataka
573102,Ajjur,Hassan,Karnataka
573131,Akkanahalli,Hassan,Karnataka
573102,Aldahalli,Hassan,Karnataka
573213,Alur (Hassan),Hassan,Karnataka
573103,Amaragiri Tirupathi,Hassan,Karnataka
573212,Ambuga,Hassan,Karnataka
573150,Anandur,Hassan,Karnataka
573131,Anathi,Hassan,Karnataka
573216,Andale,Hassan,Karnataka
573210,Anekannambadi,Hassan,Karnataka
573116,Anekere,Hassan,Karnataka
573134,Anemahal,Hassan,Karnataka
573120,Ankanayakanahalli,Hassan,Karnataka
573120,Ankapura,Hassan,Karnataka
573215,Ankihalli,Hassan,Karnataka
573122,Annaikanahalli,Hassan,Karnataka
573202,Antharikshanagar,Hassan,Karnataka
573101,Anughatta,Hassan,Karnataka
573125,Appihalli,Hassan,Karnataka
573112,Arakere,Hassan,Karnataka
573101,Arehalli,Hassan,Karnataka
573134,Arekere,Hassan,Karnataka
573102,Arkalgud,Hassan,Karnataka
573103,Arsikere East,Hassan,Karnataka
573103,Arsikere,Hassan,Karnataka
573118,Attavara,Hassan,Karnataka
573131,Atthihalli,Hassan,Karnataka
573123,Attihalli,Hassan,Karnataka
573131,Baddikere,Hassan,Karnataka
573214,Bage,Hassan,Karnataka
573162,Bageshpura,Hassan,Karnataka
573211,Bagivalu,Hassan,Karnataka
573164,Bagivalu,Hassan,Karnataka
573111,Bagur (Hassan),Hassan,Karnataka
573124,Balaganchi,Hassan,Karnataka
573111,Balaghatta,Hassan,Karnataka
573225,Baldare,Hassan,Karnataka
573214,Ballupet,Hassan,Karnataka
573115,Ballur,Hassan,Karnataka
573112,Banavara R S,Hassan,Karnataka
573112,Banavara,Hassan,Karnataka
573125,Bandur,Hassan,Karnataka
573130,Bannur,Hassan,Karnataka
573115,Bantenahalli,Hassan,Karnataka
573225,Baragur,Hassan,Karnataka
573135,Baralu,Hassan,Karnataka
573162,Basavaghatta,Hassan,Karnataka
573112,Basavanahalli,Hassan,Karnataka
573136,Basavanahalli,Hassan,Karnataka
573113,Basavapatna (Hassan),Hassan,Karnataka
573211,Beechanahalli,Hassan,Karnataka
573135,Bekka,Hassan,Karnataka
573124,Belagihalli,Hassan,Karnataka
573214,Belagodu,Hassan,Karnataka
573103,Belagumba,Hassan,Karnataka
573113,Belavadi,Hassan,Karnataka
573130,Bellame,Hassan,Karnataka
573213,Belluru,Hassan,Karnataka
573115,Belur Hassan,Hassan,Karnataka
573115,Belur-fort,Hassan,Karnataka
573103,Bendekere,Hassan,Karnataka
573115,Bennur,Hassan,Karnataka
573129,Bharathur,Hassan,Karnataka
573211,Bhoovanahalli,Hassan,Karnataka
573131,Bhuvanahalli,Hassan,Karnataka
573136,Bidarakka,Hassan,Karnataka
573215,Bikkodu,Hassan,Karnataka
573220,Boovanahalli,Hassan,Karnataka
573128,Byadarahalli,Hassan,Karnataka
573111,Byadarahalli,Hassan,Karnataka
573134,Byakaravalli,Hassan,Karnataka
573102,Bychanahalli,Hassan,Karnataka
573127,Bykere,Hassan,Karnataka
573217,Bylahalli,Hassan,Karnataka
573218,Byrapura,Hassan,Karnataka
573164,Chagachagere,Hassan,Karnataka
573112,Chaluvanahalli,Hassan,Karnataka
573135,Chalya,Hassan,Karnataka
573137,Changadihalli,Hassan,Karnataka
573201,Channapatna Extn,Hassan,Karnataka
573116,Channarayapatna Fort,Hassan,Karnataka
573116,Channarayapatna,Hassan,Karnataka
573121,Chatchatahalli,Hassan,Karnataka
573115,Cheekanahalli,Hassan,Karnataka
573121,Cheelanayakanahalli,Hassan,Karnataka
573102,Chikarkalgud,Hassan,Karnataka
573130,Chikkahalli,Hassan,Karnataka
573103,Chikkur,Hassan,Karnataka
573115,Chikmedur,Hassan,Karnataka
573216,Chilkur,Hassan,Karnataka
573111,Chowlagala,Hassan,Karnataka
573115,Dabbe,Hassan,Karnataka
573135,Dadighatta,Hassan,Karnataka
573135,Dammaningala,Hassan,Karnataka
573225,Dandiganahalli,Hassan,Karnataka
573122,Deshani,Hassan,Karnataka
573165,Devaladakere,Hassan,Karnataka
573141,Didaga,Hassan,Karnataka
573116,Dindagur,Hassan,Karnataka
573201,District Office,Hassan,Karnataka
573130,Doddabemmathi,Hassan,Karnataka
573211,Doddabyagathavalli,Hassan,Karnataka
573216,Doddagaddavalli,Hassan,Karnataka
573220,Doddagenigere,Hassan,Karnataka
573210,Doddahalli,Hassan,Karnataka
573133,Doddahalli,Hassan,Karnataka
573211,Doddakadanur,Hassan,Karnataka
573211,Doddakunche,Hassan,Karnataka
573137,Doddakundur,Hassan,Karnataka
573142,Doddamagge,Hassan,Karnataka
573117,Doddamettikurke,Hassan,Karnataka
573118,Doddapura,Hassan,Karnataka
573122,Doddenahalli,Hassan,Karnataka
573117,Donanakatte,Hassan,Karnataka
573134,Donigal,Hassan,Karnataka
573118,Dudda,Hassan,Karnataka
573118,Dudda R S,Hassan,Karnataka
573103,Dummenahalli,Hassan,Karnataka
573128,Dundanayakanahalli,Hassan,Karnataka
573220,Dyavalapura,Hassan,Karnataka
573137,Eachalabeedu,Hassan,Karnataka
573201,Eastern Extn,Hassan,Karnataka
573220,Gadenahalli,Hassan,Karnataka
573119,Gandasi,Hassan,Karnataka
573201,Gandhibazar (Hassan),Hassan,Karnataka
573133,Gangur,Hassan,Karnataka
573102,Ganjalgud,Hassan,Karnataka
573128,Ganjigere,Hassan,Karnataka
573115,Gendehalli,Hassan,Karnataka
573121,Ghattadahalli,Hassan,Karnataka
573123,Goddu,Hassan,Karnataka
573116,Gollarahosahalli,Hassan,Karnataka
573121,Gonisomanahalli,Hassan,Karnataka
573120,Gorur,Hassan,Karnataka
573116,Gowdagere,Hassan,Karnataka
573116,Gulsinda,Hassan,Karnataka
573165,Hadige,Hassan,Karnataka
573123,Hadlahalli,Hassan,Karnataka
573216,Hagare,Hassan,Karnataka
573127,Halasulige,Hassan,Karnataka
573121,Halebeedu,Hassan,Karnataka
573116,Halebelagola,Hassan,Karnataka
573134,Halebelur,Hassan,Karnataka
573219,Halekoppalu,Hassan,Karnataka
573210,Hallymysore,Hassan,Karnataka
573165,Hanbalu,Hassan,Karnataka
573218,Hanchur,Hassan,Karnataka
573130,Handarangi,Hassan,Karnataka
573122,Handralu,Hassan,Karnataka
573113,Hangal,Hassan,Karnataka
573115,Hanike,Hassan,Karnataka
573128,Hanumanthapura,Hassan,Karnataka
573211,Haradanahalli,Hassan,Karnataka
573117,Haralakatte,Hassan,Karnataka
573122,Haranahalli,Hassan,Karnataka
573129,Harihalli,Hassan,Karnataka
573211,Hariharapura,Hassan,Karnataka
573201,Hassan,Hassan,Karnataka
573102,Hebbale,Hassan,Karnataka
573121,Hebbalu,Hassan,Karnataka
573134,Hebbasale,Hassan,Karnataka
573134,Heggadde,Hassan,Karnataka
573142,Heggadihalli,Hassan,Karnataka
573119,Heggatta,Hassan,Karnataka
573202,Hemavathinagar,Hassan,Karnataka
573129,Hemmige,Hassan,Karnataka
573118,Heragu,Hassan,Karnataka
573102,Hethagodanahalli,Hassan,Karnataka
573123,Hethur,Hassan,Karnataka
573225,Hirihalli,Hassan,Karnataka
573144,Hirisadarahalli,Hassan,Karnataka
573124,Hirisave,Hassan,Karnataka
573103,Hiriyur,Hassan,Karnataka
573126,Holalkere,Hassan,Karnataka
573211,Holenarsipur,Hassan,Karnataka
573123,Hongadahalla,Hassan,Karnataka
573220,Hongere,Hassan,Karnataka
573102,Honnavalli,Hassan,Karnataka
573118,Honnavara,Hassan,Karnataka
573124,Honnenahalli,Hassan,Karnataka
573141,Hosahalli,Hassan,Karnataka
573201,Hosakoppalu,Hassan,Karnataka
573137,Hosur(SWP),Hassan,Karnataka
573142,Hulikallu,Hassan,Karnataka
573102,Hullangala,Hassan,Karnataka
573119,Hullekere,Hassan,Karnataka
573216,Hullugundi,Hassan,Karnataka
573213,Hunsavalli,Hassan,Karnataka
573165,Hurudi,Hassan,Karnataka
573216,Ibbeedu,Hassan,Karnataka
573137,Igoor,Hassan,Karnataka
573115,Iravalli,Hassan,Karnataka
573103,Jajur,Hassan,Karnataka
573131,Jambur,Hassan,Karnataka
573214,Jammanahalli,Hassan,Karnataka
573116,Janivara,Hassan,Karnataka
573125,Javagal,Hassan,Karnataka
573126,Jaya Chamaraja Pura,Hassan,Karnataka
573124,Jinnenahalli,Hassan,Karnataka
573102,Jodigubbi,Hassan,Karnataka
573217,Jodihandankere,Hassan,Karnataka
573217,Jodithattekere,Hassan,Karnataka
573124,Juttanahalli,Hassan,Karnataka
573117,K Kittankere,Hassan,Karnataka
573201,K R Puram Ext(Hassan),Hassan,Karnataka
573141,Kabbali,Hassan,Karnataka
573130,Kabbaligere,Hassan,Karnataka
573218,Kadabagala,Hassan,Karnataka
573219,Kadaga,Hassan,Karnataka
573213,Kadalu,Hassan,Karnataka
573134,Kadamane,Hassan,Karnataka
573130,Kadanur,Hassan,Karnataka
573130,Kadavina Hosahalli,Hassan,Karnataka
573137,Kalale,Hassan,Karnataka
573113,Kalenahalli,Hassan,Karnataka
573116,Kalkere,Hassan,Karnataka
573103,Kallanagere,Hassan,Karnataka
573144,Kallugundi,Hassan,Karnataka
573144,Kallusadarahalli,Hassan,Karnataka
573122,Kalyadi,Hassan,Karnataka
573126,Kamasamudra,Hassan,Karnataka
573217,Kanagal,Hassan,Karnataka
573144,Kanakatte,Hassan,Karnataka
573213,Kanathur,Hassan,Karnataka
573217,Kandali,Hassan,Karnataka
573225,Kanive Byadarahalli,Hassan,Karnataka
573135,Kantharajapura,Hassan,Karnataka
573115,Karagada,Hassan,Karnataka
573131,Karehalli,Hassan,Karnataka
573122,Kargunda,Hassan,Karnataka
573213,Karjuvalli,Hassan,Karnataka
573120,Karle,Hassan,Karnataka
573128,Kattaya,Hassan,Karnataka
573130,Kattepura,Hassan,Karnataka
573102,Kattimallenahalli,Hassan,Karnataka
573111,Kembalu,Hassan,Karnataka
573129,Kenchammanahosakote,Hassan,Karnataka
573119,Kenkere,Hassan,Karnataka
573211,Keragodu,Hassan,Karnataka
573136,Keralapura,Hassan,Karnataka
573215,Kesagodu,Hassan,Karnataka
573213,Kiragadalu,Hassan,Karnataka
573124,Kirisave,Hassan,Karnataka
573212,Kittane,Hassan,Karnataka
573162,Kittankere,Hassan,Karnataka
573125,Kodihalli,Hassan,Karnataka
573125,Kolagunda,Hassan,Karnataka
573162,Komaraghatta,Hassan,Karnataka
573130,Konanur,Hassan,Karnataka
573103,Kondavagilu,Hassan,Karnataka
573142,Koratikere,Hassan,Karnataka
573118,Koravangala,Hassan,Karnataka
573135,Kothanghatta,Hassan,Karnataka
573212,Kowshika,Hassan,Karnataka
573219,Kudrugundi,Hassan,Karnataka
573134,Kumbaradi,Hassan,Karnataka
573137,Kumbarahalli,Hassan,Karnataka
573116,Kumbenahalli,Hassan,Karnataka
573135,Kumbenahalli,Hassan,Karnataka
573128,Kunduru,Hassan,Karnataka
573111,Kunduru,Hassan,Karnataka
573214,Kuniganahalli,Hassan,Karnataka
573217,Kuppalli,Hassan,Karnataka
573103,Kuruvanka,Hassan,Karnataka
573215,Kushavara,Hassan,Karnataka
573165,Kyamanahalli,Hassan,Karnataka
573134,Kyanahalli,Hassan,Karnataka
573150,Lakkur,Hassan,Karnataka
573164,Lalanakere,Hassan,Karnataka
573218,Madabalu,Hassan,Karnataka
573213,Madaghatta,Hassan,Karnataka
573117,Madalu,Hassan,Karnataka
573125,Madanahalli,Hassan,Karnataka
573225,Madenur,Hassan,Karnataka
573216,Madihalli,Hassan,Karnataka
573150,Maduranahalli,Hassan,Karnataka
573123,Mageri,Hassan,Karnataka
573129,Magge,Hassan,Karnataka
573129,Malagalale,Hassan,Karnataka
573134,Malali,Hassan,Karnataka
573220,Malali,Hassan,Karnataka
573102,Malalikere,Hassan,Karnataka
573101,Malasavara,Hassan,Karnataka
573215,Malegere,Hassan,Karnataka
573120,Malladevarapura,Hassan,Karnataka
573102,Mallipatna,Hassan,Karnataka
573115,Mandalamane,Hassan,Karnataka
573111,Maraghushivara,Hassan,Karnataka
573134,Maranahalli,Hassan,Karnataka
573103,Maratagere,Hassan,Karnataka
573102,Marithammanahalli,Hassan,Karnataka
573212,Markuli,Hassan,Karnataka
573102,Marur,Hassan,Karnataka
573141,Masakanahalli,Hassan,Karnataka
573102,Masarangala,Hassan,Karnataka
573134,Matasagara,Hassan,Karnataka
573121,Mathighatta,Hassan,Karnataka
573124,Mathighatta,Hassan,Karnataka
573116,Mattanavile,Hassan,Karnataka
573220,Mavanur,Hassan,Karnataka
573211,Mavinakere,Hassan,Karnataka
573220,Melagodu,Hassan,Karnataka
573212,Mosale,Hassan,Karnataka
573212,Mosale Hosahalli,Hassan,Karnataka
573211,Mudalahippe,Hassan,Karnataka
573119,Mududi,Hassan,Karnataka
573214,Mugali,Hassan,Karnataka
573122,Murundi,Hassan,Karnataka
573212,Muthigehirehalli,Hassan,Karnataka
573103,Mylanahalli,Hassan,Karnataka
573211,Nagarahalli,Hassan,Karnataka
573164,Nagarahalli,Hassan,Karnataka
573112,Nagasamudra,Hassan,Karnataka
573126,Nagavedi,Hassan,Karnataka
573115,Nagenahalli,Hassan,Karnataka
573116,Nallur,Hassan,Karnataka
573101,Nandigondanahalli,Hassan,Karnataka
573131,Navile,Hassan,Karnataka
573165,Nelagahalli,Hassan,Karnataka
573125,Nerlige,Hassan,Karnataka
573134,Nidigere,Hassan,Karnataka
573210,Niduvani,Hassan,Karnataka
573219,Nittur,Hassan,Karnataka
573127,Norway,Hassan,Karnataka
573131,Nuggihalli,Hassan,Karnataka
573111,Obalapura,Hassan,Karnataka
573211,Paduvalahippe,Hassan,Karnataka
573215,Paduvalalu,Hassan,Karnataka
573218,Palya,Hassan,Karnataka
573201,Pension Mohalla,Hassan,Karnataka
573103,Ponnasamudra,Hassan,Karnataka
573121,Rajanasiriyur,Hassan,Karnataka
573126,Ramanahalli,Hassan,Karnataka
573133,Ramanathapura,Hassan,Karnataka
573126,Rampura,Hassan,Karnataka
573129,Rayarakoppal,Hassan,Karnataka
573150,Rudrapatna,Hassan,Karnataka
573211,S Ankanahalli,Hassan,Karnataka
573124,Sabbanahalli,Hassan,Karnataka
573116,Sagathavalli,Hassan,Karnataka
573134,Sakleshpur,Hassan,Karnataka
573219,Salagame,Hassan,Karnataka
573125,Sankihalli,Hassan,Karnataka
573121,Sannenahalli,Hassan,Karnataka
573201,Santhepet Hassan,Hassan,Karnataka
573131,Santheshivara,Hassan,Karnataka
573115,Sanyasihalli,Hassan,Karnataka
573130,Saragur,Hassan,Karnataka
573144,Sathangere,Hassan,Karnataka
573212,Sathenahalli,Hassan,Karnataka
573216,Savasihalli,Hassan,Karnataka
573219,Seege,Hassan,Karnataka
573128,Settihalli,Hassan,Karnataka
573112,Shanegere,Hassan,Karnataka
573219,Shanka,Hassan,Karnataka
573128,Shankaranahalli,Hassan,Karnataka
573103,Shankaranahalli,Hassan,Karnataka
573220,Shanthigrama,Hassan,Karnataka
573115,Shiragura,Hassan,Karnataka
573135,Shravanabelagola,Hassan,Karnataka
573134,Shukravarasanthe,Hassan,Karnataka
573211,Singapur,Hassan,Karnataka
573218,Singapur,Hassan,Karnataka
573218,Singodanahalli,Hassan,Karnataka
573136,Somanahalli,Hassan,Karnataka
573211,Sravanur R S,Hassan,Karnataka
573116,Srinivaspura,Hassan,Karnataka
573103,Sulekere,Hassan,Karnataka
573135,Sundahalli,Hassan,Karnataka
573127,Sundekere,Hassan,Karnataka
573103,T.Kodihalli,Hassan,Karnataka
573215,Tagare,Hassan,Karnataka
573103,Talalur,Hassan,Karnataka
573213,Talur,Hassan,Karnataka
573210,Tatanahalli,Hassan,Karnataka
573219,Tejur,Hassan,Karnataka
573220,Teranya,Hassan,Karnataka
573201,Thannirhalla,Hassan,Karnataka
573112,Thondiganahalli,Hassan,Karnataka
573115,Tolalu,Hassan,Karnataka
573101,Tumbadevanahalli,Hassan,Karnataka
573141,Tumkur,Hassan,Karnataka
573137,Uchangi,Hassan,Karnataka
573127,Udevara,Hassan,Karnataka
573120,Uduvare,Hassan,Karnataka
573216,Ugane,Hassan,Karnataka
573122,Undiganalu,Hassan,Karnataka
573135,Vaddarahalli,Hassan,Karnataka
573118,Valagerahalli,Hassan,Karnataka
573131,Valagerahalli,Hassan,Karnataka
573123,Valalahalli,Hassan,Karnataka
573123,Vanagur,Hassan,Karnataka
573215,Venkatipete,Hassan,Karnataka
573202,Vidyanagar (Hassan),Hassan,Karnataka
573213,Votehole Project,Hassan,Karnataka
573101,Watehalli,Hassan,Karnataka
573122,Yadapura,Hassan,Karnataka
573119,Yadavanahalli,Hassan,Karnataka
573115,Yamasandhi,Hassan,Karnataka
573219,Yelagunda,Hassan,Karnataka
573216,Yelahanka,Hassan,Karnataka
573211,Yelechaganahalli,Hassan,Karnataka
573225,Yeliyur,Hassan,Karnataka
573164,Yeraganalu,Hassan,Karnataka
573137,Yeslur,Hassan,Karnataka
571236,Abburkatte,Kodagu,Karnataka
571253,Abyathmangala,Kodagu,Karnataka
571251,Aigoor,Kodagu,Karnataka
571235,Alur Siddapura,Kodagu,Karnataka
571211,Ammathi,Kodagu,Karnataka
571237,Andagove,Kodagu,Karnataka
571235,Ankanahalli,Kodagu,Karnataka
571218,Arameri,Kodagu,Karnataka
571212,Arapattu,Kodagu,Karnataka
571253,Arecad,Kodagu,Karnataka
571218,Arji,Kodagu,Karnataka
571201,Aruvathoklu,Kodagu,Karnataka
571213,Aruvathoklu,Kodagu,Karnataka
571215,Athur,Kodagu,Karnataka
571237,Attur Nallur,Kodagu,Karnataka
571201,Avandur,Kodagu,Karnataka
571218,B.Shettigeri,Kodagu,Karnataka
571217,Badaga,Kodagu,Karnataka
571253,Badaga Bannagala,Kodagu,Karnataka
571249,Badagarakeri,Kodagu,Karnataka
571234,Baichanahally,Kodagu,Karnataka
571236,Balagunda,Kodagu,Karnataka
571213,Balaji,Kodagu,Karnataka
571252,Balamuri,Kodagu,Karnataka
571219,Balele,Kodagu,Karnataka
571214,Ballamavati,Kodagu,Karnataka
571216,Balliamandur,Kodagu,Karnataka
571234,Basavanahally,Kodagu,Karnataka
571216,Begur,Kodagu,Karnataka
571216,Bekkesodlur,Kodagu,Karnataka
571218,Bellumadu,Kodagu,Karnataka
571236,Belur-somwarpet,Kodagu,Karnataka
571235,Bemblur,Kodagu,Karnataka
571231,Bessur,Kodagu,Karnataka
571252,Bethri,Kodagu,Karnataka
571218,Betoli,Kodagu,Karnataka
571236,Bettadahalli,Kodagu,Karnataka
571201,Bettageri,Kodagu,Karnataka
571254,Bhadragola,Kodagu,Karnataka
571247,Bhagamandala,Kodagu,Karnataka
571251,Biligeri,Kodagu,Karnataka
571201,Biligeri,Kodagu,Karnataka
571211,Bilugunda,Kodagu,Karnataka
571249,Birunani,Kodagu,Karnataka
571218,Bittangala,Kodagu,Karnataka
571201,Boikeri,Kodagu,Karnataka
571218,Chembebellore,Kodagu,Karnataka
571215,Chennayanakote,Kodagu,Karnataka
571201,Cherambane,Kodagu,Karnataka
571248,CHES,Kodagu,Karnataka
571248,Chettalli,Kodagu,Karnataka
571247,Chettimani,Kodagu,Karnataka
571212,Cheyandane,Kodagu,Karnataka
571216,Chikkamandur,Kodagu,Karnataka
571218,Devanageri,Kodagu,Karnataka
571219,Devanur,Kodagu,Karnataka
571213,Devarapura,Kodagu,Karnataka
571213,Dhanugala,Kodagu,Karnataka
571235,Dundalli,Kodagu,Karnataka
571253,Engilageri,Kodagu,Karnataka
571201,Galibeedu,Kodagu,Karnataka
571236,Ganagur,Kodagu,Karnataka
571251,Garagandur,Kodagu,Karnataka
571251,Garvale,Kodagu,Karnataka
571213,Gonikoppal,Kodagu,Karnataka
571236,Gonimarur,Kodagu,Karnataka
571235,Gopalapura,Kodagu,Karnataka
571236,Gowdalli,Kodagu,Karnataka
571234,Guddehosur,Kodagu,Karnataka
571253,Guyya,Kodagu,Karnataka
571252,Hakathur,Kodagu,Karnataka
571211,Halgunda,Kodagu,Karnataka
571216,Halligattu,Kodagu,Karnataka
571236,Hanagallu,Kodagu,Karnataka
571236,Hancode,Kodagu,Karnataka
571235,Handli,Kodagu,Karnataka
571237,Haradur,Kodagu,Karnataka
571234,Harangi Project,Kodagu,Karnataka
571249,Harihara,Kodagu,Karnataka
571218,Hathur,Kodagu,Karnataka
571251,Hattihole,Kodagu,Karnataka
571232,Hebbale,Kodagu,Karnataka
571218,Heggala,Kodagu,Karnataka
571201,Heravanadu,Kodagu,Karnataka
571234,Herur,Kodagu,Karnataka
571214,Hodavada,Kodagu,Karnataka
571252,Hoddur,Kodagu,Karnataka
571237,Horoor,Kodagu,Karnataka
571237,Hoskote,Kodagu,Karnataka
571211,Hosur(Ammathi),Kodagu,Karnataka
571249,Hudikeri,Kodagu,Karnataka
571249,Hysodlur,Kodagu,Karnataka
571218,Imangala,Kodagu,Karnataka
571216,Jodubetti,Kodagu,Karnataka
571201,K. Nidugane,Kodagu,Karnataka
571218,K.Boikeri,Kodagu,Karnataka
571237,K.Bychanahalli,Kodagu,Karnataka
571248,K.Chettalli,Kodagu,Karnataka
571218,K.Parambu,Kodagu,Karnataka
571248,Kadagadal,Kodagu,Karnataka
571212,Kadanga,Kodagu,Karnataka
571218,Kadanur,Kodagu,Karnataka
571201,Kaggodlu,Kodagu,Karnataka
571213,Kaikeri,Kodagu,Karnataka
571212,Kakkabbe,Kodagu,Karnataka
571211,Kalathmadu,Kodagu,Karnataka
571237,Kallur,Kodagu,Karnataka
571201,Kalur,Kodagu,Karnataka
571237,Kanbile,Kodagu,Karnataka
571201,Kandanakolli,Kodagu,Karnataka
571218,Kandangala,Kodagu,Karnataka
571232,Kanive,Kodagu,Karnataka
571211,Kannangala,Kodagu,Karnataka
571216,Kanur,Kodagu,Karnataka
571212,Karada,Kodagu,Karnataka
571253,Karadigodu,Kodagu,Karnataka
571247,Karike,Kodagu,Karnataka
571211,Karmadu,Kodagu,Karnataka
571211,Kavadi,Kodagu,Karnataka
571237,Kedakal,Kodagu,Karnataka
571218,Kedamallur,Kodagu,Karnataka
571251,Kiragandur,Kodagu,Karnataka
571216,Kirgur,Kodagu,Karnataka
571237,Kodagarahalli,Kodagu,Karnataka
571231,Kodlipet,Kodagu,Karnataka
571214,Kolakeri,Kodagu,Karnataka
571252,Kondangeri,Kodagu,Karnataka
571216,Kothur,Kodagu,Karnataka
571216,Kotoor,Kodagu,Karnataka
571219,Kottageri,Kodagu,Karnataka
571201,Kottur,Kodagu,Karnataka
571201,Koynad,Kodagu,Karnataka
571232,Kudige,Kodagu,Karnataka
571232,Kudumangalore,Kodagu,Karnataka
571236,Kumarahalli,Kodagu,Karnataka
571251,Kumbur,Kodagu,Karnataka
571216,Kunda,Kodagu,Karnataka
571247,Kundacherry,Kodagu,Karnataka
571236,Kundalli,Kodagu,Karnataka
571217,Kurchi,Kodagu,Karnataka
571236,Kusbur,Kodagu,Karnataka
571234,Kushalnagar,Kodagu,Karnataka
571250,Kutta,Kodagu,Karnataka
571218,Kuttandi,Kodagu,Karnataka
571232,Madalapura,Kodagu,Karnataka
571251,Madapura,Kodagu,Karnataka
571201,Made,Kodagu,Karnataka
571201,Madikeri,Kodagu,Karnataka
571201,Madikeri West,Kodagu,Karnataka
571201,Makkandur,Kodagu,Karnataka
571218,Makutta,Kodagu,Karnataka
571235,Malambi,Kodagu,Karnataka
571253,Maldare,Kodagu,Karnataka
571250,Manchalli,Kodagu,Karnataka
571252,Maragodu,Kodagu,Karnataka
571254,Maroor,Kodagu,Karnataka
571236,Masagodu,Kodagu,Karnataka
571237,Mathikad,Kodagu,Karnataka
571213,Mayamudi,Kodagu,Karnataka
571215,Mekur Hoskeri,Kodagu,Karnataka
571251,Moovathoklu,Kodagu,Karnataka
571235,Mudravalli,Kodagu,Karnataka
571251,Mukkodlu,Kodagu,Karnataka
571234,Mullusoge,Kodagu,Karnataka
571252,Murnad,Kodagu,Karnataka
571218,Mythadi,Kodagu,Karnataka
571237,N.Sirangala,Kodagu,Karnataka
571216,Nadikeri,Kodagu,Karnataka
571250,Nagarahole,Kodagu,Karnataka
571217,Nalkeri,Kodagu,Karnataka
571218,Nalvathoklu,Kodagu,Karnataka
571235,Nandigunda,Kodagu,Karnataka
571234,Nanjarayapatna,Kodagu,Karnataka
571214,Napoklu,Kodagu,Karnataka
571214,Nelji,Kodagu,Karnataka
571253,Nelliahudikeri,Kodagu,Karnataka
571235,Nidtha,Kodagu,Karnataka
571231,Nirugunda,Kodagu,Karnataka
571219,Nittur,Kodagu,Karnataka
571254,Nokya,Kodagu,Karnataka
